order_id,order_date,ship_date,customer_id,product_id,region,category,sub_category,quantity,sales,discount,profit
NM202406790955,"Jun 22, 2024","Jun 28, 2024",CU0238,PR514,Central ,Furniture,Bookcases,5,$794.91,0.4,-5.24
NM202406671214,"Jun 17, 2024","Jun 18, 2024",CU0114,PR514,West,FURNITURE,Bookcases,7,"$1,854.79",0.0,734.58
NM202406420414,"Jun 16, 2024","Jun 22, 2024",CU0111,PR512,EAST,furniture,Tables,7,"$4,146.85",0.15,593.93
NM202406885096,"Jun 24, 2024","Jun 29, 2024",CU0092,PR524,south,Office Supplies,Art,6,$431.00,0.15,35.36
NM202406998112,"Jun 05, 2024","Jun 11, 2024",CU0078,PR522, South,Office Supplies,Storage,5,$125.07,0.4,14.97
NM202406569879,"Jun 27, 2024","Jul 03, 2024",CU0046,PR504, South,TECHNOLOGY,Accessories,5,"$3,275.64",0.1,1142.69
NM202406653942,"Jun 05, 2024","Jun 09, 2024",CU0032,PR503, Central,TECHNOLOGY,Phones,4,$526.63,0.15,134.27
NM202406619992,"Jun 16, 2024","Jun 18, 2024",CU0056,PR512,east,furniture,Tables,6,"$3,345.36",0.2,300.0
NM202406565906,2024-06-04,2024-06-04,CU0205,PR518,Central ,Office Supplies,Paper,8,$541.20,0.0,269.2
NM202406570710,"Jun 03, 2024","Jun 07, 2024",CU0063,PR520,Central,OFFICE SUPPLIES,Paper,7,$69.30,0.0,32.83
NM202406459919,"Jun 11, 2024","Jun 11, 2024",CU0094,PR513,East ,Furniture,Tables,1,$254.04,0.0,58.01
NM202406513450,"Jun 01, 2024","Jun 08, 2024",CU0148,PR510,south,furniture,Chairs,6,"$1,019.09",0.3,18.23
NM202406154944,"Jun 24, 2024","Jun 25, 2024",CU0046,PR507,South ,Technology,Machines,8,$307.37,0.1,148.57
NM202406984491,"Jun 12, 2024","Jun 12, 2024",CU0139,PR502, West,TECHNOLOGY,Phones,1,$253.76,0.2,91.32
NM202406850250,"Jun 10, 2024","Jun 10, 2024",CU0113,PR521,SOUTH,OFFICE SUPPLIES,Storage,8,$338.64,,34.8
NM202406412228,"Jun 04, 2024","Jun 11, 2024",CU0229,PR503,CENTRAL,Technology,Phones,5,$464.67,0.4,-25.78
NM202406781600,"Jun 25, 2024","Jun 30, 2024",CU0069,PR505,EAST,technology,Accessories,6,$932.35,,257.23
NM202406784160,"Jun 21, 2024","Jun 25, 2024",CU0091,PR519,west,OFFICE SUPPLIES,Paper,4,$45.04,0.0,16.28
NM202406347352,"Jun 05, 2024","Jun 07, 2024",CU0222,PR509,West ,technology,Machines,2,"$1,324.94",0.0,652.52
NM202406274787,"Jun 27, 2024","Jun 28, 2024",CU0112,PR524,South,office supplies,Art,3,$152.12,0.4,
NM202406361805,"Jun 01, 2024","Jun 05, 2024",CU0035,PR506,CENTRAL,Technology,Accessories,3,"$1,961.40",0.0,976.56
NM202406785092,"Jun 25, 2024","Jun 29, 2024",CU0098,PR521,central,office supplies,Storage,5,$249.00,0.0,59.1
NM202406537726,"Jun 05, 2024","Jun 12, 2024",CU0022,PR519, Central,Office Supplies,Paper,4,$45.04,0.0,16.28
NM202406494252,2024-06-28,2024-06-29,CU0208,PR517,west,office supplies,Binders,6,$424.51,0.2,137.35
NM202406327381,"Jun 14, 2024","Jun 21, 2024",CU0097,PR512,Central ,Furniture,Tables,7,"$4,878.65",0.0,1325.73
NM202406540432,"Jun 20, 2024","Jun 26, 2024",CU0064,PR518,West,OFFICE SUPPLIES,Paper,2,$54.12,0.6,-13.88
NM202406185249,"Jun 13, 2024","Jun 17, 2024",CU0007,PR522,East ,office supplies,Storage,6,$250.14,0.0,118.02
NM202406551597,"Jun 11, 2024","Jun 16, 2024",CU0056,PR511,east,Furniture,Chairs,2,$237.62,0.0,112.28
NM202406902385,"Jun 21, 2024","Jun 27, 2024",CU0102,PR520,West,Office Supplies,Paper,1,$8.91,0.1,3.7
NM202406444291,"Jun 26, 2024","Jun 27, 2024",CU0013,PR510, Central,Furniture,Chairs,1,$242.64,0.0,75.83
NM202406916723,"Jun 05, 2024","Jun 11, 2024",CU0234,PR515,West,Furniture,Bookcases,6,"$3,433.86",0.0,1533.18
NM202406556479,"Jun 17, 2024","Jun 22, 2024",CU0076,PR523,central,office supplies,Art,8,$367.42,0.1,58.22
NM202406800965,"Jun 02, 2024","Jun 09, 2024",CU0178,PR502,west,Technology,Phones,4,"$1,268.80",0.0,
NM202406354268,"Jun 26, 2024","Jul 02, 2024",CU0174,PR513, East,Furniture,Tables,7,"$1,422.62",0.2,50.41
NM202406699953,2024-06-26,2024-06-26,CU0119,PR508,west,Technology,Machines,1,$137.67,0.4,19.43
NM202406929567,"Jun 13, 2024","Jun 17, 2024",CU0063,PR503,Central,TECHNOLOGY,Phones,4,$619.56,0.0,227.2
NM202406311963,"Jun 03, 2024","Jun 06, 2024",CU0139,PR516, West,office supplies,Binders,7,$47.24,0.3,13.08
NM202406276559,"Jun 15, 2024","Jun 22, 2024",CU0084,PR509,South,Technology,Machines,4,"$2,649.88",0.0,
NM202406388854,"Jun 17, 2024","Jun 24, 2024",CU0054,PR505,South,TECHNOLOGY,Accessories,3,$524.45,0.1,186.89
NM202406854807,"Jun 09, 2024","Jun 14, 2024",CU0127,PR512, South,Furniture,Tables,6,"$4,181.70",0.0,1136.34
NM202406885928,"Jun 11, 2024","Jun 12, 2024",CU0015,PR516,East,Office Supplies,Binders,6,$57.84,0.0,28.56
NM202406216251,"Jun 12, 2024","Jun 15, 2024",CU0046,PR521,SOUTH,office supplies,Storage,5,$211.65,0.15,21.75
NM202406874294,"Jun 15, 2024","Jun 19, 2024",CU0041,PR506,South,TECHNOLOGY,Accessories,1,$653.80,0.0,325.52
NM202406555370,"Jun 13, 2024","Jun 14, 2024",CU0037,PR510, West,Furniture,Chairs,7,"$1,698.48",0.0,530.81
NM202406309539,"Jun 23, 2024","Jun 30, 2024",CU0203,PR512,South,FURNITURE,Tables,5,"$2,439.32",0.3,-98.48
NM202406233406,"Jun 22, 2024","Jun 24, 2024",CU0109,PR501, Central,Technology,Phones,1,"$1,040.06",0.0,326.65
NM202406526098,"Jun 24, 2024","Jun 30, 2024",CU0097,PR518,Central ,office supplies,Paper,1,$27.06,,
NM202406977944,"Jun 24, 2024","Jun 27, 2024",CU0215,PR522,East,Office Supplies,Storage,6,$200.11,0.2,67.99
NM202406986706,"Jun 11, 2024","Jun 15, 2024",CU0185,PR516,East,Office Supplies,Binders,8,$77.12,0.0,38.08
NM202406211648,"Jun 10, 2024","Jun 16, 2024",CU0087,PR524,SOUTH,Office Supplies,Art,3,$152.12,0.4,-45.7
NM202406556026,"Jun 13, 2024","Jun 20, 2024",CU0044,PR521,CENTRAL,Office Supplies,Storage,3,$119.52,0.2,5.58
NM202406532319,"Jun 21, 2024","Jun 21, 2024",CU0059,PR514,south,furniture,Bookcases,8,"$1,801.80",0.15,
NM202406269775,"Jun 02, 2024","Jun 03, 2024",CU0064,PR512,West,Furniture,Tables,6,"$3,345.36",0.2,300.0
NM202406619285,"Jun 01, 2024","Jun 07, 2024",CU0194,PR517,west,OFFICE SUPPLIES,Binders,6,$451.04,0.15,163.88
NM202406812615,"Jun 17, 2024","Jun 18, 2024",CU0109,PR515,central,furniture,Bookcases,5,"$2,432.32",0.15,848.42
NM202406127783,"Jun 23, 2024","Jun 30, 2024",CU0059,PR508,SOUTH,TECHNOLOGY,Machines,4,$917.80,0.0,444.84
NM202406114216,"Jun 08, 2024","Jun 08, 2024",CU0015,PR503,east,Technology,Phones,6,$929.34,0.0,340.8
NM202406222835,"Jun 02, 2024","Jun 09, 2024",CU0108,PR517,East,Office Supplies,Binders,2,$176.88,0.0,81.16
NM202406833913,"Jun 12, 2024","Jun 14, 2024",CU0114,PR512,West ,FURNITURE,Tables,8,"$4,739.26",0.15,678.78
NM202406135062,"Jun 23, 2024","Jun 26, 2024",CU0231,PR503,West ,Technology,Phones,6,$929.34,0.0,340.8
NM202406593652,"Jun 27, 2024","Jun 28, 2024",CU0110,PR510,West,Furniture,Chairs,6,"$1,455.84",0.0,454.98
NM202406581616,"Jun 11, 2024","Jun 11, 2024",CU0217,PR503,CENTRAL,Technology,Phones,5,$309.78,0.6,-180.67
NM202406567404,"Jun 25, 2024","Jul 02, 2024",CU0190,PR508,east,technology,Machines,2,$458.90,0.0,222.42
NM202406973927,2024-06-07,2024-06-09,CU0109,PR507,CENTRAL,Technology,Machines,2,$68.30,0.2,28.6
NM202406242051,"Jun 08, 2024","Jun 10, 2024",CU0117,PR522,South ,Office Supplies,Storage,6,$212.62,0.15,80.5
NM202406932871,2024-06-07,2024-06-09,CU0195,PR522,south,OFFICE SUPPLIES,Storage,2,$83.38,0.0,39.34
NM202406386846,16-Jun-2024,20-Jun-2024,CU0002,PR519,West,OFFICE SUPPLIES,Paper,2,$15.76,0.3,1.38
NM202406449245,"Jun 24, 2024","Jun 30, 2024",CU0140,PR524,EAST,Office Supplies,Art,1,$76.06,0.1,10.12
NM202406681284,"Jun 19, 2024","Jun 26, 2024",CU0065,PR517,South ,office supplies,Binders,4,$212.26,0.4,20.82
NM202406572935,"Jun 14, 2024","Jun 19, 2024",CU0108,PR508,East,TECHNOLOGY,Machines,2,$275.34,0.4,38.86
NM202406155319,"Jun 24, 2024","Jun 27, 2024",CU0204,PR521,CENTRAL,Office Supplies,Storage,6,$253.98,0.15,26.1
NM202406359501,"Jun 04, 2024","Jun 11, 2024",CU0014,PR516,South ,Office Supplies,Binders,7,$67.48,0.0,33.32
NM202406926778,"Jun 22, 2024","Jun 28, 2024",CU0047,PR512,EAST,Furniture,Tables,1,$627.26,0.1,119.7
NM202406595333,"Jun 12, 2024","Jun 12, 2024",CU0168,PR513,central,furniture,Tables,2,$203.23,0.6,-188.83
NM202406353535,15-Jun-2024,21-Jun-2024,CU0159,PR504, Central,technology,Accessories,5,"$2,547.72",0.3,414.77
NM202406471289,"Jun 09, 2024","Jun 14, 2024",CU0005,PR523,East ,OFFICE SUPPLIES,Art,3,$122.47,0.2,6.52
NM202406535586,"Jun 16, 2024","Jun 17, 2024",CU0080,PR516,South ,OFFICE SUPPLIES,Binders,8,$53.98,0.3,14.94
NM202406409571,"Jun 13, 2024","Jun 19, 2024",CU0137,PR501,South,TECHNOLOGY,Phones,3,"$2,808.16",0.1,667.93
NM202406381165,"Jun 29, 2024","Jun 30, 2024",CU0042,PR501, Central,Technology,Phones,5,"$5,200.30",0.0,1633.25
NM202406610567,"Jun 17, 2024","Jun 24, 2024",CU0133,PR502,West ,TECHNOLOGY,Phones,3,$761.28,0.2,273.96
NM202406603377,"Jun 03, 2024","Jun 04, 2024",CU0046,PR519,South ,Office Supplies,Paper,4,$38.28,0.15,9.52
NM202406407208,"Jun 08, 2024","Jun 09, 2024",CU0169,PR522,south,office supplies,Storage,7,$175.10,0.4,20.96
NM202406854863,"Jun 29, 2024","Jun 29, 2024",CU0117,PR508,south,Technology,Machines,1,$195.03,0.15,76.79
NM202406566403,"Jun 08, 2024","Jun 09, 2024",CU0156,PR518,EAST,office supplies,Paper,6,$405.90,0.0,201.9
NM202406708003,"Jun 09, 2024","Jun 16, 2024",CU0128,PR515,East ,FURNITURE,Bookcases,3,"$1,545.24",0.1,594.9
NM202406675502,"Jun 09, 2024","Jun 16, 2024",CU0199,PR503,Central,technology,Phones,4,$557.60,0.1,165.24
NM202406493698,"Jun 24, 2024","Jun 25, 2024",CU0236,PR520,south,Office Supplies,Paper,1,$8.42,0.15,3.21
NM202406776032,"Jun 02, 2024","Jun 02, 2024",CU0045,PR507,south,Technology,Machines,8,$136.61,0.6,-22.19
NM202406452444,"Jun 13, 2024","Jun 17, 2024",CU0068,PR517, West,office supplies,Binders,4,$353.76,0.0,162.32
NM202406992338,"Jun 26, 2024","Jul 02, 2024",CU0019,PR524,East ,Office Supplies,Art,8,$608.47,0.1,80.95
NM202406556757,"Jun 19, 2024","Jun 20, 2024",CU0007,PR520,East,Office Supplies,Paper,6,$59.40,0.0,28.14
NM202406922548,"Jun 24, 2024","Jun 26, 2024",CU0214,PR521,Central ,OFFICE SUPPLIES,Storage,1,$19.92,0.6,-18.06
NM202406807474,"Jun 01, 2024","Jun 08, 2024",CU0138,PR516,South,Office Supplies,Binders,5,$48.20,0.0,23.8
NM202406178580,"Jun 13, 2024","Jun 20, 2024",CU0088,PR511,Central,Furniture,Chairs,8,$950.48,0.0,449.12
NM202406623479,"Jun 02, 2024","Jun 09, 2024",CU0209,PR512,Central,furniture,Tables,5,"$2,962.04",0.15,424.24
NM202406783722,"Jun 28, 2024","Jun 29, 2024",CU0090,PR506,South,Technology,Accessories,4,"$2,353.68",0.1,1040.56
NM202406124362,"Jun 10, 2024","Jun 15, 2024",CU0038,PR504,South ,TECHNOLOGY,Accessories,7,"$5,095.44",0.0,2109.31
NM202406865971,"Jun 13, 2024","Jun 18, 2024",CU0221,PR519,SOUTH,office supplies,Paper,8,$63.06,0.3,5.54
NM202406326986,"Jun 06, 2024","Jun 13, 2024",CU0005,PR501,east,technology,Phones,2,"$1,664.10",0.2,237.28
NM202406825765,"Jun 10, 2024","Jun 10, 2024",CU0039,PR504,East ,Technology,Accessories,8,"$5,823.36",0.0,2410.64
NM202406676415,"Jun 20, 2024","Jun 24, 2024",CU0126,PR509,South,Technology,Machines,4,"$2,252.40",0.15,907.56
NM202406705791,"Jun 24, 2024","Jun 28, 2024",CU0233,PR510,East ,FURNITURE,Chairs,3,$727.92,0.0,227.49
NM202406966727,20-Jun-2024,23-Jun-2024,CU0232,PR517, Central,Office Supplies,Binders,3,$212.26,0.2,68.68
NM202406902052,"Jun 05, 2024","Jun 11, 2024",CU0205,PR515,CENTRAL,FURNITURE,Bookcases,4,"$2,289.24",0.0,1022.12
NM202406199640,"Jun 12, 2024","Jun 14, 2024",CU0066,PR518,West,Office Supplies,Paper,6,$162.36,0.6,-41.64
NM202406502974,"Jun 19, 2024","Jun 25, 2024",CU0108,PR515,EAST,furniture,Bookcases,8,"$2,747.09",0.4,212.85
NM202406145255,"Jun 06, 2024","Jun 08, 2024",CU0053,PR509,East,Technology,Machines,2,"$1,324.94",0.0,652.52
NM202406455184,"Jun 24, 2024","Jun 28, 2024",CU0105,PR524,EAST,Office Supplies,Art,1,$50.71,0.4,-15.23
NM202406933201,04-Jun-2024,08-Jun-2024,CU0176,PR512,East,Furniture,Tables,4,"$2,509.02",0.1,478.78
NM202406993036,"Jun 03, 2024","Jun 06, 2024",CU0007,PR522,EAST,Office Supplies,Storage,1,$33.35,0.2,11.33
NM202406902501,"Jun 04, 2024","Jun 04, 2024",CU0052,PR524,East,Office Supplies,Art,8,$574.67,0.15,47.15
NM202406142701,"Jun 23, 2024","Jun 24, 2024",CU0220,PR510,CENTRAL,FURNITURE,Chairs,6,"$1,310.26",0.1,309.4
NM202406137854,"Jun 25, 2024","Jun 28, 2024",CU0066,PR512, West,furniture,Tables,6,"$3,554.45",0.15,509.09
NM202406541561,"Jun 17, 2024","Jun 17, 2024",CU0238,PR523,CENTRAL,OFFICE SUPPLIES,Art,1,$35.72,0.3,-2.93
NM202406978964,"Jun 25, 2024","Jun 27, 2024",CU0230,PR518,CENTRAL,Office Supplies,Paper,8,$541.20,0.0,269.2
NM202406322308,"Jun 24, 2024","Jun 26, 2024",CU0049,PR512,Central ,Furniture,Tables,5,"$1,393.90",0.6,-1143.9
NM202406297066,"Jun 09, 2024","Jun 11, 2024",CU0036,PR513,central,Furniture,Tables,5,$762.12,0.4,-218.03
NM202406817996,"Jun 16, 2024","Jun 21, 2024",CU0123,PR517,CENTRAL,office supplies,Binders,7,$619.08,0.0,284.06
NM202406300224,"Jun 14, 2024","Jun 15, 2024",CU0180,PR522,Central,OFFICE SUPPLIES,Storage,1,$37.52,0.1,15.5
NM202406729922,"Jun 29, 2024","Jul 03, 2024",CU0194,PR512,west,furniture,Tables,2,"$1,393.90",0.0,378.78
NM202406866090,"Jun 23, 2024","Jun 29, 2024",CU0047,PR512,EAST,Furniture,Tables,2,"$1,393.90",0.0,378.78
NM202406858422,"Jun 04, 2024","Jun 04, 2024",CU0134,PR524,central,Office Supplies,Art,7,$532.41,0.1,70.83
NM202406201402,"Jun 01, 2024","Jun 06, 2024",CU0146,PR518, East,Office Supplies,Paper,2,$54.12,0.6,-13.88
NM202406606752,"Jun 15, 2024","Jun 17, 2024",CU0172,PR524,Central,OFFICE SUPPLIES,Art,7,$591.57,0.0,129.99
NM202406418813,"Jun 22, 2024","Jun 28, 2024",CU0196,PR503, East,technology,Phones,1,$139.40,0.1,41.31
NM202406318394,"Jun 15, 2024","Jun 20, 2024",CU0113,PR502,south,Technology,Phones,7,"$2,220.40",0.0,1083.32
NM202406134792,2024-06-30,2024-07-02,CU0163,PR504,Central,technology,Accessories,5,"$2,911.68",0.2,778.73
NM202406950200,"Jun 17, 2024","Jun 17, 2024",CU0157,PR521, South,office supplies,Storage,2,$84.66,0.15,8.7
NM202406297771,2024-06-18,2024-06-19,CU0019,PR513,East,Furniture,Tables,7,"$1,511.54",0.15,139.33
NM202406932041,"Jun 17, 2024","Jun 21, 2024",CU0025,PR524, West,OFFICE SUPPLIES,Art,8,$676.08,0.0,148.56
NM202406943959,"Jun 04, 2024","Jun 06, 2024",CU0145,PR511,south,Furniture,Chairs,7,$332.67,0.6,-106.02
NM202406839646,"Jun 02, 2024","Jun 02, 2024",CU0044,PR521,Central ,OFFICE SUPPLIES,Storage,7,$348.60,0.0,82.74
NM202406840714,"Jun 28, 2024","Jun 30, 2024",CU0214,PR505,central,Technology,Accessories,8,"$1,398.53",0.1,498.37
NM202406996493,"Jun 22, 2024","Jun 23, 2024",CU0046,PR508, South,TECHNOLOGY,Machines,3,$688.35,0.0,333.63
NM202406863677,"Jun 25, 2024","Jun 29, 2024",CU0118,PR511,south,furniture,Chairs,8,$950.48,0.0,449.12
NM202406530617,"Jun 05, 2024","Jun 05, 2024",CU0186,PR515,east,Furniture,Bookcases,6,"$3,433.86",0.0,1533.18
NM202406703721,"Jun 11, 2024","Jun 16, 2024",CU0185,PR504,East ,Technology,Accessories,8,"$2,329.34",0.6,-1083.38
NM202406231536,"Jun 19, 2024","Jun 25, 2024",CU0110,PR502,West ,Technology,Phones,1,$285.48,0.1,123.04
NM202406688832,05-Jun-2024,07-Jun-2024,CU0111,PR501, East,Technology,Phones,8,"$6,656.38",0.2,949.1
NM202406963347,"Jun 20, 2024","Jun 20, 2024",CU0148,PR511,south,Furniture,Chairs,3,$285.14,0.2,97.13
NM202406514346,"Jun 06, 2024","Jun 09, 2024",CU0149,PR519, West,OFFICE SUPPLIES,Paper,7,$55.17,0.3,4.84
NM202406193155,"Jun 14, 2024","Jun 21, 2024",CU0011,PR504,West ,Technology,Accessories,1,$618.73,0.15,192.14
NM202406685658,"Jun 22, 2024","Jun 24, 2024",CU0160,PR521,South ,OFFICE SUPPLIES,Storage,7,$348.60,0.0,82.74
NM202406169883,28-Jun-2024,03-Jul-2024,CU0036,PR509,CENTRAL,Technology,Machines,8,"$5,299.76",0.0,2610.08
NM202406747207,"Jun 05, 2024","Jun 11, 2024",CU0167,PR520,South,Office Supplies,Paper,8,$79.20,0.0,37.52
NM202406953972,"Jun 09, 2024","Jun 11, 2024",CU0083,PR513,CENTRAL,Furniture,Tables,4,"$1,016.16",0.0,232.04
NM202406608053,2024-06-20,2024-06-21,CU0116,PR504,East ,Technology,Accessories,3,"$2,183.76",0.0,903.99
NM202406409715,"Jun 27, 2024","Jun 27, 2024",CU0036,PR508,central,TECHNOLOGY,Machines,7,$963.69,0.4,136.01
NM202406256026,"Jun 09, 2024","Jun 14, 2024",CU0126,PR524,SOUTH,OFFICE SUPPLIES,Art,4,$287.33,0.15,23.57
NM202406887821,"Jun 23, 2024","Jun 28, 2024",CU0142,PR504,Central ,Technology,Accessories,3,"$2,183.76",0.0,903.99
NM202406549612,23-Jun-2024,30-Jun-2024,CU0011,PR504,west,technology,Accessories,5,"$3,639.60",0.0,1506.65
NM202406127362,"Jun 15, 2024","Jun 15, 2024",CU0019,PR506,East,Technology,Accessories,5,"$3,269.00",0.0,1627.6
NM202406154116,"Jun 19, 2024","Jun 19, 2024",CU0148,PR515, South,furniture,Bookcases,7,"$4,006.17",0.0,1788.71
NM202406647253,24-Jun-2024,29-Jun-2024,CU0167,PR503,South,Technology,Phones,3,$418.20,0.1,123.93
NM202406511859,"Jun 03, 2024","Jun 07, 2024",CU0112,PR520,South ,Office Supplies,Paper,8,$79.20,0.0,
NM202406580368,"Jun 14, 2024","Jun 21, 2024",CU0180,PR514, Central,furniture,Bookcases,5,"$1,126.12",0.15,325.97
NM202406228316,"Jun 29, 2024","Jun 30, 2024",CU0018,PR502,south,Technology,Phones,5,"$1,348.10",0.15,535.9
NM202406666968,14-Jun-2024,20-Jun-2024,CU0070,PR516,central,OFFICE SUPPLIES,Binders,5,$43.38,0.1,18.98
NM202406635106,"Jun 03, 2024","Jun 07, 2024",CU0038,PR510,South ,FURNITURE,Chairs,8,"$1,941.12",0.0,606.64
NM202406579329,"Jun 24, 2024","Jun 24, 2024",CU0117,PR517, South,Office Supplies,Binders,8,$636.77,0.1,253.89
NM202406570669,"Jun 30, 2024","Jul 04, 2024",CU0028,PR508,east,TECHNOLOGY,Machines,8,"$1,652.04",0.1,706.12
NM202406161660,"Jun 21, 2024","Jun 26, 2024",CU0137,PR523,south,Office Supplies,Art,1,$51.03,0.0,12.38
NM202406265261,"Jun 16, 2024","Jun 20, 2024",CU0131,PR506, Central,Technology,Accessories,3,"$1,961.40",0.0,976.56
NM202406293615,"Jun 19, 2024","Jun 21, 2024",CU0074,PR501,Central,technology,Phones,1,"$1,040.06",0.0,326.65
NM202406903235,"Jun 29, 2024","Jul 04, 2024",CU0181,PR508, East,TECHNOLOGY,Machines,8,"$1,101.36",0.4,155.44
NM202406970562,"Jun 01, 2024","Jun 03, 2024",CU0172,PR504, Central,Technology,Accessories,8,"$5,823.36",0.0,2410.64
NM202406688877,"Jun 28, 2024","Jul 01, 2024",CU0037,PR522, West,office supplies,Storage,7,$291.83,0.0,137.69
NM202406776329,"Jun 30, 2024","Jul 06, 2024",CU0155,PR524,South ,OFFICE SUPPLIES,Art,1,$71.83,0.15,5.89
NM202406494970,"Jun 14, 2024","Jun 21, 2024",CU0029,PR501,WEST,TECHNOLOGY,Phones,8,"$7,072.41",0.15,1365.13
NM202406656494,13-Jun-2024,16-Jun-2024,CU0048,PR518,West,Office Supplies,Paper,4,$216.48,0.2,80.48
NM202406650754,2024-06-02,2024-06-05,CU0032,PR502, Central,Technology,Phones,5,"$1,110.20",0.3,298.0
NM202406530959,02-Jun-2024,02-Jun-2024,CU0187,PR507,East ,technology,Machines,2,$59.77,0.3,20.07
NM202406168775,"Jun 17, 2024","Jun 20, 2024",CU0236,PR511,South,FURNITURE,Chairs,4,$332.67,0.3,81.99
NM202406147483,"Jun 21, 2024","Jun 22, 2024",CU0002,PR522, West,Office Supplies,Storage,4,$141.75,0.15,
NM202406463331,"Jun 09, 2024","Jun 16, 2024",CU0222,PR502, West,TECHNOLOGY,Phones,7,"$2,220.40",0.0,1083.32
NM202406287041,"Jun 18, 2024","Jun 24, 2024",CU0099,PR512, East,Furniture,Tables,4,"$2,787.80",0.0,757.56
NM202406789806,"Jun 06, 2024","Jun 06, 2024",CU0204,PR515,central,Furniture,Bookcases,3,"$1,716.93",0.0,766.59
NM202406356109,"Jun 28, 2024","Jun 29, 2024",CU0049,PR507,Central ,Technology,Machines,7,$298.83,0.0,159.88
NM202406540720,"Jun 12, 2024","Jun 15, 2024",CU0199,PR521,Central,OFFICE SUPPLIES,Storage,2,$84.66,0.15,8.7
NM202406577381,"Jun 08, 2024","Jun 15, 2024",CU0107,PR519, South,Office Supplies,Paper,7,$78.82,0.0,28.49
NM202406855108,"Jun 15, 2024","Jun 17, 2024",CU0228,PR506,West,Technology,Accessories,4,"$2,222.92",0.15,909.8
NM202406836803,"Jun 13, 2024","Jun 13, 2024",CU0069,PR517,East,OFFICE SUPPLIES,Binders,7,$495.26,0.2,160.24
NM202406808712,2024-06-23,2024-06-23,CU0040,PR512,West,Furniture,Tables,3,"$1,881.77",0.1,359.09
NM202406877505,"Jun 06, 2024","Jun 06, 2024",CU0169,PR515,South,furniture,Bookcases,2,$801.23,0.3,167.67
NM202406878359,2024-06-02,2024-06-08,CU0088,PR511,CENTRAL,furniture,Chairs,8,$807.91,,
NM202406341571,"Jun 15, 2024","Jun 22, 2024",CU0208,PR517,West ,OFFICE SUPPLIES,Binders,3,$159.19,0.4,15.61
NM202406540065,"Jun 04, 2024","Jun 11, 2024",CU0127,PR516,SOUTH,office supplies,Binders,2,$19.28,0.0,9.52
NM202406585305,"Jun 12, 2024","Jun 13, 2024",CU0098,PR516,CENTRAL,Office Supplies,Binders,7,$47.24,0.3,13.08
NM202406549359,2024-06-23,2024-06-29,CU0155,PR515,South,furniture,Bookcases,7,"$2,804.32",0.3,586.86
NM202406895032,"Jun 17, 2024","Jun 18, 2024",CU0107,PR501,South ,Technology,Phones,6,"$5,304.31",0.15,1023.85
NM202406351432,"Jun 18, 2024","Jun 22, 2024",CU0132,PR502,Central ,technology,Phones,6,"$1,903.20",0.0,928.56
NM202406159292,"Jun 11, 2024","Jun 15, 2024",CU0030,PR514,West ,furniture,Bookcases,4,$900.90,0.15,260.78
NM202406524238,"Jun 08, 2024","Jun 13, 2024",CU0229,PR501,CENTRAL,TECHNOLOGY,Phones,2,"$2,080.12",0.0,653.3
NM202406526374,"Jun 30, 2024","Jul 02, 2024",CU0078,PR521, South,office supplies,Storage,1,$34.86,0.3,-3.12
NM202406428471,"Jun 27, 2024","Jul 04, 2024",CU0076,PR518,central,Office Supplies,Paper,6,$324.72,0.2,120.72
NM202406510359,"Jun 21, 2024","Jun 25, 2024",CU0199,PR523,CENTRAL,Office Supplies,Art,1,$51.03,0.0,12.38
NM202406431630,"Jun 08, 2024","Jun 12, 2024",CU0147,PR520,WEST,OFFICE SUPPLIES,Paper,3,$17.82,0.4,2.19
NM202406409017,"Jun 10, 2024","Jun 15, 2024",CU0087,PR506,south,Technology,Accessories,2,$784.56,0.4,128.0
NM202406454107,"Jun 09, 2024","Jun 14, 2024",CU0027,PR524,East,office supplies,Art,8,$676.08,0.0,148.56
NM202406998408,"Jun 30, 2024","Jul 02, 2024",CU0066,PR519, West,OFFICE SUPPLIES,Paper,7,$70.94,0.1,20.61
NM202406321405,26-Jun-2024,30-Jun-2024,CU0217,PR514,CENTRAL,FURNITURE,Bookcases,3,$476.95,0.4,-3.14
NM202406885448,"Jun 01, 2024","Jun 08, 2024",CU0112,PR502,South ,Technology,Phones,3,$951.60,0.0,464.28
NM202406886134,"Jun 13, 2024","Jun 17, 2024",CU0182,PR504,EAST,Technology,Accessories,6,"$3,057.26",0.3,497.72
NM202406579456,"Jun 22, 2024","Jun 23, 2024",CU0134,PR511,CENTRAL,furniture,Chairs,4,$403.95,0.15,153.27
NM202406603165,"Jun 18, 2024","Jun 18, 2024",CU0133,PR518,WEST,office supplies,Paper,1,$67.65,0.0,33.65
NM202406579275,"Jun 02, 2024","Jun 06, 2024",CU0082,PR520,EAST,office supplies,Paper,3,$29.70,0.0,14.07
